time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-3.701527105069045,-1.5160993013375967,8.415606296736192,6.142778796143476,0.19135647415750334,0.0,-3.7803969880695774,-1.9535532320226687,4.92967649682236,-0.05057470154807575,0.022663558156007065,0.0,437.37599942759965,436.78575801709076,437.2603343853181,437.8695299950623
3.000000000000002,-3.9320240106553057,-1.6358096825047108,8.710869867772372,6.139362621031628,0.19291704110754804,0.0,-3.90305528755948,-2.0370707323572215,4.9122203468742205,-0.07437169015434686,0.031977474387832196,0.0,436.9059557986689,437.68210567641313,437.6087360002578,435.62046184027184
3.0600000000000023,-4.170316400434838,-1.7608811169520042,9.006998961772057,6.135003552630549,0.1948017701655207,0.0,-4.040236088086609,-2.132346715773757,4.958144025191498,-0.06941648247006137,0.030257049570331807,0.0,458.3569266057576,458.22046778605454,457.4100570366297,457.8006500243975
3.1200000000000023,-4.4173369862180625,-1.8920834441031902,9.30803679449068,6.130869283917832,0.19633452959967457,0.0,-4.193923581522797,-2.241396060178383,5.075450396599125,-0.067900152026734,0.013893935729789897,0.0,481.7003332948544,480.46118851481094,481.22426640266553,481.335859530327
3.1800000000000024,-4.673095971050741,-2.0295084787117097,9.613404761616975,6.126576272073136,0.19740392009409646,0.0,-4.331529681108109,-2.339790404019431,5.102966162289577,-0.08008262868556425,0.024706887839800466,0.0,455.0903823751277,455.9551630064323,455.9111807150875,454.9327058979907
3.2400000000000024,-4.936171218390197,-2.17214906726236,9.915508145642104,6.121539843849376,0.1986929147044192,0.0,-4.43798102776121,-2.4153309562247154,4.967483713067316,-0.09305214484077323,0.014098925539164605,0.0,401.74250298541045,400.7793148156283,402.4401699703724,401.25753310646695
3.3000000000000025,-5.206336746459951,-2.319926616203637,10.212671569085785,6.115678733965279,0.19929677312834038,0.0,-4.567736010769264,-2.5110751563997153,4.937708016476775,-0.10908489565347734,0.00044035717911378603,0.0,438.6891165026947,437.55314773256595,437.2717235954299,435.9252488673692
3.3600000000000025,-5.485603784407956,-2.4746169711907595,10.514241254408303,6.109010685863701,0.19887055137093768,0.0,-4.741074507885627,-2.6458444904205094,5.113207750765364,-0.11558035455173887,-0.029825817764655538,0.0,502.5089693053897,500.30986398353804,501.670817340793,501.1894453045198
3.4200000000000026,-5.773873498792901,-2.636326860112783,10.819372306013827,6.102368963597353,0.19708294876371202,0.0,-4.867978440527185,-2.745072879918936,5.057746794518932,-0.10238441865350326,-0.029728584806592833,0.0,432.6372166960118,432.6451039143703,431.527960700814,432.62937249907895
3.4800000000000026,-6.070021649085633,-2.8043325464868696,11.122398206856266,6.097131032818389,0.19500546264176677,0.0,-5.00363326848578,-2.8556142205368573,5.042826185642178,-0.06736439397918526,-0.0468604504044039,0.0,446.3895624187198,444.9884688597369,444.80639664341027,447.6588312947311
3.5400000000000027,-6.373739588960041,-2.9785270864194753,11.42164997323387,6.093330320945638,0.1918760078262034,0.0,-5.1203891621686495,-2.9512896373749675,4.932546618038573,-0.05632574994588265,-0.06570694296727633,0.0,415.3876686776789,413.72911857779513,413.435482958445,414.4038909258731
